Geneid,Tumor_SRR30510137,Tumor_SRR30510151,Tumor_SRR30510181,Normal_SRR28602760,Normal_SRR28602761,Normal_SRR28602767
ENSG00000290507,0,0,0,0,0,0
ENSG00000269332,0,0,0,0,0,0
ENSG00000290587,0,0,0,0,0,0
ENSG00000267623,0,0,0,12,1,1
ENSG00000290593,0,0,0,9,3,2
ENSG00000269516,0,0,0,3,0,0
ENSG00000290595,0,0,0,0,0,0
ENSG00000268153,0,0,0,0,0,0
ENSG00000290598,0,0,0,0,0,0
ENSG00000283269,0,0,0,0,0,0
ENSG00000290606,2,0,0,0,0,0
ENSG00000283525,0,7,0,1,2,2
ENSG00000290609,0,0,0,0,0,0
ENSG00000130612,0,0,0,0,0,0
ENSG00000290611,0,12,0,19,8,16
ENSG00000172148,0,0,0,0,0,0
ENSG00000290701,0,0,0,0,0,0
ENSG00000225980,0,0,0,0,0,0
ENSG00000240225,0,0,0,0,0,0
ENSG00000290720,2683,1177,812,833,653,495
ENSG00000123870,104,76,31,78,149,178
ENSG00000225868,0,0,0,0,0,0
ENSG00000283251,0,0,0,0,0,0
ENSG00000268864,0,0,0,0,8,2
ENSG00000214189,0,0,0,0,2,2
ENSG00000290812,91,18,22,14,16,20
ENSG00000187847,0,0,0,0,0,0
ENSG00000268849,0,0,0,0,0,1
ENSG00000290859,0,0,0,0,0,0
ENSG00000197588,0,0,0,0,0,0
ENSG00000290915,0,29,62,1,0,0
ENSG00000104970,0,0,0,0,0,0
ENSG00000269118,0,10,0,0,0,0
ENSG00000290987,0,0,0,0,0,0
ENSG00000196381,0,1,0,5,2,12
ENSG00000239736,0,0,0,0,0,0
ENSG00000267453,0,0,0,0,0,0
ENSG00000291059,0,0,0,0,0,0
ENSG00000256612,0,0,0,0,0,0
ENSG00000291083,2,4,0,196,156,67
ENSG00000226025,0,0,0,0,0,0
ENSG00000291086,0,0,0,2,6,0
ENSG00000267640,7,6,0,0,0,2
ENSG00000234773,0,6,6,0,0,1
ENSG00000291101,22,39,25,23,14,31
ENSG00000171101,0,0,0,0,0,0
ENSG00000291114,12,0,0,0,6,2
ENSG00000214855,0,0,0,0,0,0
ENSG00000291128,8,0,13,2,3,7
ENSG00000231205,0,0,0,0,0,0
ENSG00000291130,815,611,73,124,192,355
ENSG00000269001,35,17,0,123,98,196
ENSG00000291131,45,26,21,72,60,55
ENSG00000167798,0,0,0,0,0,0
ENSG00000291164,0,0,0,0,0,0
ENSG00000267419,0,0,0,0,0,0
ENSG00000131401,0,0,0,0,0,0
ENSG00000224689,0,4,0,0,0,0
ENSG00000291231,0,2,17,2,8,18
ENSG00000248257,0,0,0,0,4,3
ENSG00000291235,0,0,2,2,7,14
ENSG00000289967,0,10,0,0,0,0
ENSG00000289037,32,11,23,20,40,66
ENSG00000105501,0,0,0,0,0,0
ENSG00000240320,0,0,0,0,0,0
ENSG00000006659,0,0,0,0,0,0
ENSG00000278813,0,0,0,0,0,0
ENSG00000105205,0,0,0,0,0,2
ENSG00000125753,434,134,656,842,779,1165
ENSG00000261526,273,184,625,159,128,89
ENSG00000227500,800,298,2076,2722,5468,9036
ENSG00000267611,0,0,8,0,0,0
ENSG00000267725,0,0,0,0,0,0
ENSG00000076650,2624,2053,978,646,800,758
ENSG00000245848,94,44,14,297,315,1027
ENSG00000267223,0,0,0,0,0,0
ENSG00000198597,686,2628,237,838,4272,7753
ENSG00000289187,58,100,0,2,1,2
ENSG00000280061,170,1370,0,64,508,860
ENSG00000267760,1,0,0,0,0,0
ENSG00000197619,3312,1377,495,637,906,1006
ENSG00000267260,18,177,10,47,35,37
ENSG00000267353,2,35,0,4,6,6
ENSG00000267254,946,658,643,378,392,403
ENSG00000197863,1095,552,251,248,313,273
ENSG00000206669,0,0,0,1,0,1
ENSG00000185869,2212,779,617,245,281,336
ENSG00000243297,8,17,0,5,2,0
ENSG00000267345,10,28,11,5,2,7
ENSG00000251247,3182,1130,301,245,368,497
ENSG00000291239,0,0,0,0,0,0
ENSG00000198453,3951,2850,494,738,1076,1002
ENSG00000290721,0,2,0,2,0,3
ENSG00000167766,6062,3338,955,4473,9268,5915
ENSG00000290073,14,10,0,2,7,7
ENSG00000270011,130,89,14,19,22,27
ENSG00000104812,2689,3190,4708,1745,1914,2181
ENSG00000268655,0,0,8,6,8,2
ENSG00000196337,0,2,0,22,26,6
ENSG00000177380,245,494,582,4754,3318,971
ENSG00000130528,0,2,0,229,160,197
ENSG00000130529,430,1306,873,755,956,638
ENSG00000269009,0,0,2,4,2,0
ENSG00000189001,0,4,0,17,16,4
ENSG00000105679,0,0,0,0,2,1
ENSG00000236144,1023,680,110,578,839,1051
ENSG00000105677,4544,2305,4303,1919,2480,2508
ENSG00000105675,2,5,7,361,121,8
ENSG00000283907,4,0,20,2,1,0
ENSG00000291292,0,0,0,0,0,0
ENSG00000269151,2,2,1,4,2,2
ENSG00000291298,0,0,0,0,0,0
ENSG00000290719,0,0,0,0,0,0
ENSG00000283108,150,101,175,16,15,9
ENSG00000287275,117,15,54,59,74,55
ENSG00000278611,108,293,339,269,669,382
ENSG00000188629,5,0,3,2,11,6
ENSG00000270679,6,4,0,2,4,1
ENSG00000267590,7,0,0,0,0,3
ENSG00000062370,1636,795,189,345,500,795
ENSG00000267173,0,0,0,0,0,0
ENSG00000267508,2093,1901,392,449,545,732
ENSG00000267188,0,0,0,0,0,0
ENSG00000278318,2423,1874,262,245,340,229
ENSG00000176761,34,31,2,9,16,14
ENSG00000167384,1896,545,274,371,503,549
ENSG00000273777,2,2,1,0,4,4
ENSG00000267614,0,0,0,0,0,0
ENSG00000290603,0,0,0,3,0,4
ENSG00000230666,0,0,0,0,0,0
ENSG00000224366,0,0,0,0,0,0
ENSG00000216588,0,0,6,0,4,0
ENSG00000266903,10,8,15,198,26,8
ENSG00000073008,1138,1404,1607,1153,883,1175
ENSG00000283673,0,0,0,0,0,0
ENSG00000186567,27,40,106,833,840,378
ENSG00000279095,0,0,0,0,0,0
ENSG00000213892,0,0,0,0,1,2
ENSG00000252200,0,0,0,0,0,0
ENSG00000288773,0,0,38,0,0,0
ENSG00000069399,20,182,58,206,202,157
ENSG00000284258,0,0,0,0,0,0
ENSG00000253027,0,0,0,0,0,0
ENSG00000236807,0,0,0,0,0,0
ENSG00000142273,0,0,0,4,7,0
ENSG00000285128,0,0,0,0,4,0
ENSG00000187244,10,2,40,2892,2344,1126
ENSG00000105223,12475,6203,10717,36844,18958,14942
ENSG00000267673,7,4,13,11,11,5
ENSG00000105376,6,101,53,6037,2779,295
ENSG00000161847,244,184,1059,280,409,756
ENSG00000076662,2,1,4,16,18,13
ENSG00000099817,8023,4275,8058,5470,5962,6155
ENSG00000167468,11358,6760,12045,14423,11923,8817
ENSG00000105559,496,128,1949,480,389,882
ENSG00000104804,2,6,43,16,8,4
ENSG00000105426,28921,29308,4306,9531,9972,6243
ENSG00000104960,4071,1995,362,3997,4239,5233
ENSG00000291230,6,5,12,4,11,23
ENSG00000131400,22,10,63,37,50,104
ENSG00000167634,0,0,0,1,4,0
ENSG00000131037,152,114,20,37,40,48
ENSG00000235974,54,33,11,29,23,25
ENSG00000104823,5039,3182,6195,1978,4016,4045
ENSG00000268083,0,0,0,0,0,0
ENSG00000269688,93,60,143,1,5,19
ENSG00000187994,103,89,59,523,489,373
ENSG00000269050,0,0,0,0,0,0
ENSG00000068903,9425,4763,14891,7883,24688,45644
ENSG00000104825,545,322,993,1226,2674,3096
ENSG00000262484,213,46,732,182,259,132
ENSG00000104835,131,99,194,137,169,168
ENSG00000269547,0,0,0,0,0,0
ENSG00000128626,845,690,1460,782,712,731
ENSG00000269486,36,38,0,131,142,64
ENSG00000269190,974,152,0,1014,813,305
ENSG00000104824,2924,3181,1277,3323,5945,6181
ENSG00000267100,1752,2564,3404,1405,2470,2136
ENSG00000129351,16489,7700,7836,7946,11663,12290
ENSG00000141858,629,623,590,2773,4183,3018
ENSG00000267783,2,2,5,6,7,2
ENSG00000267169,70,10,116,123,278,381
ENSG00000167604,169,30,464,347,294,200
ENSG00000289298,4,0,74,14,7,105
ENSG00000270164,4,0,155,276,389,923
ENSG00000291001,0,0,0,0,0,2
ENSG00000076928,1859,925,3867,4581,10441,14528
ENSG00000105204,328,108,339,1875,1469,1269
ENSG00000291312,0,0,0,0,0,0
ENSG00000220201,109,73,70,228,293,104
ENSG00000291145,215,163,90,82,124,67
ENSG00000230510,0,0,0,0,0,0
ENSG00000245598,68,34,105,51,47,82
ENSG00000090372,6275,6316,2174,4934,5813,5191
ENSG00000181027,741,272,769,1564,1236,1306
ENSG00000105281,2256,2349,2118,331,321,833
ENSG00000275719,10,2,16,0,0,8
ENSG00000275862,0,0,0,0,0,0
ENSG00000269576,0,0,0,0,0,0
ENSG00000269014,0,0,0,0,0,0
ENSG00000042753,1927,1635,2419,4921,3384,3357
ENSG00000104805,2850,1663,8746,7200,7278,7747
ENSG00000233270,20,48,12,10,1,7
ENSG00000130254,6878,5510,3093,5783,6651,5927
ENSG00000223573,86,159,48,580,243,129
ENSG00000268751,26,17,35,136,198,148
ENSG00000205209,70,43,44,100,225,275
ENSG00000197841,4908,2138,603,925,1513,1945
ENSG00000105479,20,46,6,97,180,73
ENSG00000188039,15,18,158,1938,1305,1087
ENSG00000233527,181,192,313,163,190,203
ENSG00000197808,930,840,682,727,757,727
ENSG00000225975,268,339,236,132,209,274
ENSG00000267041,501,140,212,68,91,146
ENSG00000183207,5586,4451,6000,2953,2823,2887
ENSG00000142303,576,246,380,2628,2251,749
ENSG00000267986,52,29,16,8,13,2
ENSG00000181786,0,0,0,0,0,0
ENSG00000104783,31,20,517,128,164,36
ENSG00000159871,177,253,38,872,618,321
ENSG00000268601,14,5,0,29,23,5
ENSG00000167637,1130,814,180,220,297,439
ENSG00000176222,1030,1793,562,569,1141,1318
ENSG00000278917,17,26,23,137,173,116
ENSG00000267058,240,275,148,17,21,59
ENSG00000286613,16,3,4,37,39,23
ENSG00000267191,140,70,146,14,27,38
ENSG00000124459,2908,1727,545,366,605,1020
ENSG00000159905,401,138,162,24,56,106
ENSG00000204920,606,267,143,142,227,224
ENSG00000277806,389,158,24,46,49,88
ENSG00000278492,69,32,8,4,9,26
ENSG00000266921,58,25,44,36,37,70
ENSG00000197483,22,20,36,310,232,213
ENSG00000223638,0,100,0,2,0,2
ENSG00000291177,152,99,150,76,162,193
ENSG00000184635,3955,1300,670,88,123,169
ENSG00000197124,2892,3355,159,610,1032,886
ENSG00000268070,6,2,0,0,2,3
ENSG00000274033,0,0,0,0,0,1
ENSG00000269154,0,0,0,0,0,0
ENSG00000213988,927,522,182,25,76,100
ENSG00000240673,2,0,0,0,1,0
ENSG00000274612,2,0,0,0,2,0
ENSG00000224864,0,0,0,0,0,0
ENSG00000267220,17,7,0,0,0,4
ENSG00000270716,5,4,0,2,11,13
ENSG00000256229,504,174,224,79,115,312
ENSG00000267641,16,3,0,2,4,5
ENSG00000267771,0,0,0,0,0,0
ENSG00000279039,12,0,0,2,0,8
ENSG00000280079,718,153,107,55,59,72
ENSG00000271524,221,38,9,3,3,6
ENSG00000261221,0,3,28,1009,1300,1204
ENSG00000283980,0,2,0,2,0,0
ENSG00000167625,324,224,559,230,182,351
ENSG00000275395,231,4,7120,273,2670,1689
ENSG00000142453,514,142,89,2190,1989,1358
ENSG00000130164,7303,2979,1037,708,628,516
ENSG00000268922,0,0,0,0,0,0
ENSG00000167785,6614,2437,954,706,1238,1328
ENSG00000269300,0,0,0,2,4,4
ENSG00000170948,0,2,0,0,0,2
ENSG00000269400,0,0,6,2,2,4
ENSG00000181143,0,0,0,21,14,42
ENSG00000267332,0,0,0,1,0,0
ENSG00000267154,0,0,0,0,0,0
ENSG00000290821,2,0,0,0,0,0
ENSG00000267959,0,0,60,0,1,2
ENSG00000239821,2,0,0,0,0,0
ENSG00000264175,0,2,0,0,2,2
ENSG00000182310,92,44,58,708,1175,1061
ENSG00000284797,0,0,0,2,4,0
ENSG00000290755,0,0,0,0,0,0
ENSG00000204595,1,0,0,4,10,8
ENSG00000269564,0,0,0,0,0,0
ENSG00000269842,0,4,4,4,2,1
ENSG00000267519,407,687,1543,264,183,370
ENSG00000267507,2,2,0,5,8,6
ENSG00000275863,0,0,0,0,0,0
ENSG00000105048,9,68,207,1131,809,290
ENSG00000129991,3,92,5,17,16,11
ENSG00000267110,0,0,0,0,0,0
ENSG00000167646,29,18,4,17,10,18
ENSG00000267577,0,6,0,72,16,2
ENSG00000239137,0,2,0,0,0,0
ENSG00000129990,70,1213,48,10437,4517,626
ENSG00000080031,0,2,525,75,1158,1659
ENSG00000286230,0,3,2,44,40,4
ENSG00000267649,20,13,28,18,25,48
ENSG00000180089,21,17,14,333,343,179
ENSG00000276570,14,22,4,139,183,164
ENSG00000275519,0,0,0,0,0,4
ENSG00000278328,0,0,0,0,0,0
ENSG00000278264,0,0,0,0,0,0
ENSG00000290166,0,0,0,2,0,0
ENSG00000118046,1074,897,458,2794,2901,2448
ENSG00000279452,4,10,33,2,7,12
ENSG00000288906,0,0,0,0,0,0
ENSG00000104953,151,34,304,66,58,53
ENSG00000065717,544,140,427,2078,1920,1049
ENSG00000161091,446,516,592,1945,2751,3875
ENSG00000174837,4,0,86,4,18,23
ENSG00000280091,0,0,0,0,0,0
ENSG00000269385,0,0,0,0,0,0
ENSG00000276568,0,0,0,0,0,0
ENSG00000290427,6,0,22,1,69,185
ENSG00000268845,0,0,0,0,6,4
ENSG00000268758,0,0,0,0,0,0
ENSG00000269761,2,0,0,0,0,0
ENSG00000283679,0,0,0,0,0,0
ENSG00000196589,0,6,0,0,0,0
ENSG00000269386,220,84,163,171,325,501
ENSG00000099783,33947,11290,7885,4462,7379,9867
ENSG00000130173,0,2,5,31,16,7
ENSG00000160117,233,122,155,138,133,134
ENSG00000127220,825,765,1006,3682,2104,546
ENSG00000130312,1373,913,2369,2171,1770,1338
ENSG00000269815,16,12,6,48,33,13
ENSG00000130311,1710,1504,1712,3326,3457,2928
ENSG00000074855,39,37,10,2411,3071,1916
ENSG00000130299,645,468,686,878,984,1008
ENSG00000130300,2,0,131,106,114,239
ENSG00000269350,0,0,0,1,0,0
ENSG00000269720,6,0,1,21,52,33
ENSG00000141971,1106,723,2590,726,1168,1266
ENSG00000130304,1656,836,2001,3696,6878,9090
ENSG00000269439,445,176,334,152,255,363
ENSG00000226686,441,14,178,549,847,161
ENSG00000181666,2878,2159,1509,2814,3148,3181
ENSG00000180479,669,908,228,414,581,651
ENSG00000290988,266,79,57,203,134,75
ENSG00000291089,1060,1112,28,257,233,177
ENSG00000290722,28,14,0,11,3,5
ENSG00000268055,0,0,8,453,317,6
ENSG00000099338,114,220,120,184,243,170
ENSG00000266963,0,0,0,0,0,0
ENSG00000171777,2,0,182,84,129,391
ENSG00000287271,38,28,2,192,161,102
ENSG00000161243,228,45,0,1082,853,641
ENSG00000125740,0,919,6625,952,247,1883
ENSG00000176920,37,41,75,101,100,82
ENSG00000288742,0,0,69,16,14,88
ENSG00000167615,720,521,778,17995,32642,36384
ENSG00000290933,0,0,0,10,12,28
ENSG00000269786,0,0,0,0,0,0
ENSG00000268483,0,0,0,0,0,0
ENSG00000274219,0,0,0,0,0,0
ENSG00000131864,2,0,0,0,0,0
ENSG00000141946,0,0,0,0,0,0
ENSG00000270293,0,0,0,0,0,0
ENSG00000270790,0,0,0,0,0,0
ENSG00000258873,0,2,2,0,1,0
ENSG00000268379,24,12,0,20,12,9
ENSG00000083844,1346,1303,687,1167,1464,2314
ENSG00000105146,112,26,13,183,379,158
ENSG00000204524,5206,3566,703,275,419,513
ENSG00000268713,0,0,0,0,0,0
ENSG00000267871,63,84,121,71,110,79
ENSG00000197714,525,400,566,23,39,61
ENSG00000279541,68,27,5,3,0,5
ENSG00000288899,11988,8272,813,40,40,32
ENSG00000268205,2865,3756,1352,3278,4470,4359
ENSG00000268723,4,0,0,0,0,0
ENSG00000178229,1487,554,516,111,153,230
ENSG00000268678,15,6,3,19,7,18
ENSG00000131845,2188,1803,681,863,825,901
ENSG00000152433,534,237,278,300,381,290
ENSG00000256060,793,452,596,159,178,174
ENSG00000268133,0,0,0,0,0,0
ENSG00000188785,5114,4504,1363,487,771,881
ENSG00000269533,26,8,3,9,11,5
ENSG00000186272,1130,628,334,280,396,556
ENSG00000012061,3913,2266,5091,3009,3150,3075
ENSG00000275726,0,0,0,0,0,0
ENSG00000079805,6210,3617,5672,4523,12575,18022
ENSG00000127616,16137,12018,6971,5582,6737,6838
ENSG00000215601,0,0,0,0,0,0
ENSG00000215603,0,0,0,0,0,0
ENSG00000231436,0,0,0,0,0,0
ENSG00000225878,0,0,0,0,0,0
ENSG00000236435,0,0,0,0,0,0
ENSG00000278478,0,0,0,0,0,0
ENSG00000258991,0,0,0,0,0,0
ENSG00000237048,0,0,0,0,0,0
ENSG00000147761,0,0,0,0,0,0
ENSG00000224518,0,0,0,0,0,0
ENSG00000231988,0,0,0,0,0,0
ENSG00000238073,0,0,0,0,2,0
ENSG00000275866,0,0,0,0,0,0
ENSG00000131538,0,0,0,0,0,0
ENSG00000271595,0,0,0,0,0,0
ENSG00000183704,0,0,0,0,0,0
ENSG00000232927,0,0,0,0,0,0
ENSG00000239225,0,0,0,0,0,0
ENSG00000277438,0,0,0,0,0,0
ENSG00000147753,0,0,0,0,0,0
ENSG00000286217,0,8,0,131,316,103
ENSG00000259154,0,0,0,0,0,0
ENSG00000169789,0,0,0,0,0,0
ENSG00000231874,0,0,0,0,0,0
ENSG00000273589,0,0,0,0,0,0
ENSG00000226061,0,0,0,0,0,0
ENSG00000273863,0,0,0,0,0,0
ENSG00000228571,0,0,0,0,0,0
ENSG00000271375,0,0,0,0,0,0
ENSG00000224634,0,0,0,0,0,0
ENSG00000285470,0,0,0,0,2,0
ENSG00000226092,0,0,0,0,0,0
ENSG00000212856,0,0,12,0,0,0
ENSG00000228890,0,0,0,0,0,0
ENSG00000234620,0,0,0,0,1,0
ENSG00000236690,0,0,0,0,0,0
ENSG00000273693,1,0,0,0,0,0
ENSG00000114374,2,11571,1382,3603,3780,3334
ENSG00000169807,0,0,0,0,0,0
ENSG00000234110,0,0,0,0,0,0
ENSG00000223422,0,0,0,0,0,0
ENSG00000231159,0,0,0,0,0,0
ENSG00000225653,0,18,0,0,0,0
ENSG00000251618,0,0,0,0,0,0
ENSG00000229159,0,0,0,0,0,0
ENSG00000228578,0,0,0,0,0,0
ENSG00000231411,0,0,0,0,0,0
ENSG00000187657,0,0,0,0,0,0
ENSG00000275280,0,0,0,0,0,0
ENSG00000270242,0,0,0,0,0,0
ENSG00000236477,0,0,0,0,0,0
ENSG00000129816,0,0,0,0,0,0
ENSG00000237997,0,0,0,0,0,0
ENSG00000244246,0,0,0,0,0,0
ENSG00000234950,0,0,0,0,0,0
ENSG00000198692,0,2390,1673,936,1460,1907
ENSG00000234583,0,0,0,0,0,0
ENSG00000183753,0,0,0,0,0,0
ENSG00000225433,0,0,0,0,0,0
ENSG00000227166,0,0,0,0,1,0
ENSG00000228379,0,0,0,0,0,0
ENSG00000235857,0,0,0,0,0,0
ENSG00000223955,0,0,0,0,0,0
ENSG00000237195,0,0,0,0,0,0
ENSG00000237447,0,0,0,0,0,0
ENSG00000185700,0,0,0,0,0,0
ENSG00000270455,0,0,0,0,0,2
ENSG00000229940,0,0,0,0,0,0
ENSG00000234385,0,0,0,0,0,0
ENSG00000226863,0,0,0,0,0,0
ENSG00000212855,0,0,0,0,0,0
ENSG00000237968,0,0,0,0,0,0
ENSG00000233699,0,2,0,4,2,0
ENSG00000286009,0,60,69,34,32,28
ENSG00000271365,0,0,0,0,0,0
ENSG00000259029,0,0,0,0,0,0
ENSG00000226223,0,0,0,0,0,0
ENSG00000235895,0,0,0,0,0,0
ENSG00000286201,0,0,2,0,0,6
ENSG00000223744,0,0,0,0,0,0
ENSG00000215537,0,0,0,0,0,0
ENSG00000230476,0,0,0,0,0,0
ENSG00000225840,0,0,0,0,0,0
ENSG00000229745,0,0,0,0,0,0
ENSG00000227204,0,0,0,0,0,0
ENSG00000275828,0,0,0,0,0,0
ENSG00000232617,0,0,0,0,0,0
ENSG00000225615,0,0,0,0,0,0
ENSG00000230663,0,8,0,0,0,0
ENSG00000232522,0,0,0,0,0,0
ENSG00000234131,0,0,0,0,0,0
ENSG00000277519,0,0,0,0,0,0
ENSG00000259247,0,0,0,0,0,0
ENSG00000224336,0,0,0,0,0,0
ENSG00000273731,0,0,0,0,0,0
ENSG00000236951,0,0,0,0,0,0
ENSG00000215583,0,0,0,2,0,0
ENSG00000274162,0,0,0,0,0,0
ENSG00000229208,0,0,0,0,0,0
ENSG00000129845,0,0,0,0,0,0
ENSG00000227444,0,0,0,0,0,0
ENSG00000233774,0,0,0,0,2,0
ENSG00000232475,0,0,0,0,0,0
ENSG00000228764,0,0,0,12,10,6
ENSG00000232226,0,0,0,0,0,0
ENSG00000224567,0,0,0,0,0,0
ENSG00000241200,0,0,0,0,0,0
ENSG00000228518,0,0,0,0,0,0
ENSG00000227447,0,0,0,0,0,0
ENSG00000274231,0,0,0,0,0,0
ENSG00000286050,4,69,0,0,0,0
ENSG00000274502,0,0,0,0,0,0
ENSG00000235094,0,0,0,0,0,0
ENSG00000278854,0,0,0,0,0,0
ENSG00000183385,0,0,0,0,0,0
ENSG00000225809,0,0,0,0,0,0
ENSG00000237902,0,0,0,0,0,0
ENSG00000232419,0,0,0,0,0,0
ENSG00000232620,0,0,0,0,0,0
ENSG00000226906,0,0,0,0,0,0
ENSG00000230025,0,0,0,0,0,0
ENSG00000236786,0,0,0,0,0,0
ENSG00000224075,0,0,0,0,0,0
ENSG00000238235,0,0,0,0,10,0
ENSG00000274445,0,0,0,0,0,0
ENSG00000235649,0,2,29,8,0,0
ENSG00000258567,0,0,0,0,0,0
ENSG00000236424,0,0,0,0,0,0
ENSG00000234179,0,0,0,0,0,0
ENSG00000271309,0,0,1,0,0,0
ENSG00000229553,0,0,0,0,0,0
ENSG00000228240,0,0,0,0,0,0
ENSG00000234652,0,1,0,0,0,0
ENSG00000218410,0,0,0,0,0,0
ENSG00000243643,0,0,0,0,0,0
ENSG00000224989,0,0,0,0,0,0
ENSG00000131548,0,0,0,0,0,0
ENSG00000232029,0,0,0,0,0,0
ENSG00000273858,0,0,0,0,0,0
ENSG00000227830,0,0,0,0,0,0
ENSG00000226529,0,0,0,0,0,0
ENSG00000229643,0,0,0,0,0,0
ENSG00000274837,0,0,0,0,0,0
ENSG00000216777,0,0,0,0,0,0
ENSG00000216824,0,0,0,0,0,0
ENSG00000275352,0,0,0,0,0,4
ENSG00000276829,0,0,0,0,0,0
ENSG00000258992,0,0,0,0,0,0
ENSG00000228850,0,0,0,0,0,0
ENSG00000283076,0,0,0,0,0,0
ENSG00000234850,0,0,0,0,0,0
ENSG00000224873,0,0,0,0,0,0
ENSG00000229234,0,0,0,0,0,0
ENSG00000270570,0,0,12,0,0,0
ENSG00000237563,0,0,0,0,0,0
ENSG00000223517,0,0,0,0,0,0
ENSG00000228207,0,0,0,0,0,0
ENSG00000224917,0,0,0,0,0,0
ENSG00000286187,0,2,0,20,4,0
ENSG00000225117,0,2,0,5,13,0
ENSG00000215560,0,0,0,0,0,0
ENSG00000228411,0,3,1,0,0,0
ENSG00000235059,0,0,0,0,0,0
ENSG00000244395,0,0,0,0,0,0
ENSG00000230727,0,0,0,0,1,0
ENSG00000230814,0,0,0,0,0,0
ENSG00000229725,0,0,0,0,0,0
ENSG00000229236,0,115,73,21,28,39
ENSG00000229518,0,0,0,0,0,0
ENSG00000232730,0,0,0,2,0,0
ENSG00000229308,0,0,0,0,0,0
ENSG00000244000,0,0,0,0,0,0
ENSG00000232764,0,0,0,0,0,0
ENSG00000236131,0,0,0,0,0,0
ENSG00000270073,0,0,0,0,0,0
ENSG00000227949,0,0,0,0,0,0
ENSG00000252900,0,0,0,0,0,0
ENSG00000251766,0,0,0,0,0,0
ENSG00000252689,0,0,0,0,0,0
ENSG00000243980,0,0,0,0,0,0
ENSG00000252315,0,0,0,0,0,0
ENSG00000252012,0,0,0,0,0,0
ENSG00000273966,0,0,0,0,0,0
ENSG00000252173,0,0,0,0,0,0
ENSG00000251705,2,0,0,0,0,0
ENSG00000252289,0,0,0,0,0,0
ENSG00000252323,0,0,0,0,0,0
ENSG00000169953,0,0,0,0,0,0
ENSG00000236429,0,0,0,0,0,0
ENSG00000249501,0,0,0,0,0,0
ENSG00000228193,0,0,0,0,0,0
ENSG00000248573,0,0,0,0,0,0
ENSG00000230904,0,0,0,0,0,0
ENSG00000238135,0,0,0,0,0,0
ENSG00000224151,0,0,0,0,0,0
ENSG00000251970,0,0,0,0,0,0
ENSG00000238088,0,0,0,0,0,0
ENSG00000217179,0,0,0,0,0,0
ENSG00000217896,0,23,14,0,0,0
ENSG00000185275,6,0,1,2,1,0
ENSG00000252766,0,0,1,0,0,0
ENSG00000274282,0,0,0,0,0,0
ENSG00000234529,0,0,0,0,0,0
ENSG00000238191,0,0,0,0,0,0
ENSG00000226353,0,0,0,0,0,0
ENSG00000275578,0,0,0,0,0,0
ENSG00000226449,0,0,0,0,0,0
ENSG00000225896,0,0,0,0,0,0
ENSG00000224166,0,0,0,0,0,0
ENSG00000229129,0,0,0,0,0,0
ENSG00000223555,0,0,0,0,0,0
ENSG00000235521,0,0,0,0,0,0
ENSG00000252513,0,0,0,0,0,0
ENSG00000224964,0,0,0,0,0,0
ENSG00000226011,0,0,0,0,0,0
ENSG00000225740,0,0,0,0,0,0
ENSG00000229138,0,0,0,0,0,0
ENSG00000224485,0,0,0,0,0,0
ENSG00000226116,0,0,0,0,0,0
ENSG00000237558,2,2,2,0,0,0
ENSG00000233378,0,0,0,0,0,0
ENSG00000237616,0,0,0,0,0,0
ENSG00000224033,0,0,0,0,0,0
ENSG00000230412,0,0,0,0,0,0
ENSG00000225895,0,0,0,0,0,0
ENSG00000233120,0,0,0,0,0,0
ENSG00000252166,0,0,0,0,0,0
ENSG00000232744,0,0,0,0,0,0
ENSG00000229465,0,0,0,0,0,0
ENSG00000231311,0,0,0,0,0,0
ENSG00000236599,0,0,0,0,0,0
ENSG00000232899,0,0,0,0,0,0
ENSG00000229302,0,0,0,0,0,0
ENSG00000228945,0,0,0,0,0,0
ENSG00000233522,0,4,0,0,0,0
ENSG00000278391,0,0,0,0,0,0
ENSG00000251953,0,0,0,0,0,0
ENSG00000252667,0,0,0,0,0,0
ENSG00000249726,0,0,0,0,0,0
ENSG00000226362,0,0,0,0,0,0
ENSG00000225716,0,0,0,0,0,0
ENSG00000229406,0,0,0,0,0,0
ENSG00000227494,0,0,0,11,10,0
ENSG00000252209,0,0,0,0,0,0
ENSG00000249634,0,0,0,0,0,0
ENSG00000251510,0,0,0,0,0,0
ENSG00000238067,0,0,0,0,0,0
ENSG00000233546,0,0,0,0,0,0
ENSG00000230377,0,0,0,0,0,0
ENSG00000250951,0,0,0,0,0,0
ENSG00000230458,0,0,0,0,0,0
ENSG00000131007,0,0,0,0,0,0
ENSG00000235479,0,0,0,0,0,0
ENSG00000249606,0,0,0,0,0,0
ENSG00000176728,0,130,193,404,424,311
ENSG00000267793,0,9,0,4,12,19
ENSG00000260197,0,150,24,163,228,186
ENSG00000288049,2,84,6,42,24,42
ENSG00000012817,0,3323,1246,4100,7565,8734
ENSG00000172468,0,0,0,0,0,0
ENSG00000176679,0,0,0,0,0,0
ENSG00000169800,0,0,0,0,0,0
ENSG00000182415,0,0,0,0,0,0
ENSG00000233126,0,0,0,0,0,0
ENSG00000227251,0,0,0,0,0,0
ENSG00000099725,0,1752,301,463,383,329
ENSG00000252633,0,0,0,0,0,0
ENSG00000251996,0,0,0,0,0,0
ENSG00000252155,0,0,0,0,0,0
ENSG00000252472,0,0,0,0,0,0
